employee_id,employee_name,gender,age,hire_date,employment_status,job_title,job_level,grade,department,division,business_unit,location,manager_id,manager_name,salary,position_id,position_status,employment_type,work_arrangement,performance_rating,years_of_service
E10649,Daniel Clark,Male,29,2025-04-18,Active,Senior Customer Service Agent,6,G9,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,100500.0,P11286,Filled,Full-Time,On-site,4,1.4
,,,,,,Senior Customer Service Agent,6,G8,Customer Operations,Operations,Operations,Cairo,E13729,Nathan Payne,,P11287,Vacant,,,,
E10013,Anthony Bell,Male,21,2026-08-20,Active,Call Center Agent,6,G8,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,74400.0,P11288,Filled,Full-Time,Remote,3,0.1
E13612,Diana Ryan,Female,38,2025-07-04,Active,Customer Support Specialist,6,G7,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,74000.0,P11289,Filled,Full-Time,Hybrid,3,1.2
E11075,Franklin Padilla,Male,32,2018-03-08,Active,Customer Support Specialist,6,G9,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,98300.0,P11290,Filled,Full-Time,On-site,1,8.6
E13525,Donna Adams,Female,27,2021-06-01,Active,Call Center Agent,6,G9,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,74700.0,P11291,Filled,Full-Time,Hybrid,4,5.3
E11232,Shannon Duke,Female,24,2023-09-26,Active,Customer Support Specialist,6,G8,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,65100.0,P11292,Filled,Full-Time,On-site,3,3.0
E11036,Michael Davis,Male,27,2023-09-28,Active,Senior Customer Service Agent,6,G8,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,115100.0,P11293,Filled,Full-Time,Hybrid,3,3.0
,,,,,,Senior Customer Service Agent,6,G8,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,,P11294,Vacant,,,,
E13658,Tonya Floyd,Female,33,2019-08-19,Active,Call Center Agent,6,G6,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,86200.0,P11295,Filled,Full-Time,On-site,3,7.1
E10157,Tamara Riddle,Female,32,2024-07-19,Active,Customer Service Agent,6,G5,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,72600.0,P11296,Filled,Full-Time,Hybrid,2,2.2
E14003,Sean Martinez,Male,27,2023-01-06,Active,Customer Service Agent,6,G6,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,70200.0,P11297,Filled,Full-Time,On-site,4,3.7
E11545,Sean Wright,Male,32,2022-04-03,Active,Call Center Agent,6,G5,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,73500.0,P11298,Filled,Full-Time,Remote,3,4.5
E10920,Michelle Poole,Female,42,2024-10-27,Active,Customer Support Specialist,6,G5,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,74400.0,P11299,Filled,Full-Time,On-site,3,1.9
E13258,Philip Lowe,Male,25,2022-09-25,Active,Call Center Agent,6,G8,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,92100.0,P11300,Filled,Full-Time,Remote,1,4.0
E14890,Katherine Ray,Female,31,2025-10-26,Active,Senior Customer Service Agent,6,G9,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,78600.0,P11301,Filled,Contractor,Hybrid,3,0.9
E14020,Derrick Perry,Male,33,2021-05-17,Active,Customer Support Specialist,6,G6,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,81000.0,P11302,Filled,Full-Time,On-site,4,5.4
E10188,Jesse Schultz,Male,23,2024-09-25,Active,Senior Customer Service Agent,6,G10,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,99300.0,P11303,Filled,Full-Time,Hybrid,3,2.0
E10704,Spencer Davis,Male,30,2023-10-15,Active,Customer Support Specialist,6,G5,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,68400.0,P11304,Filled,Full-Time,On-site,2,2.9
E10201,Jose Ramirez,Male,27,2025-03-12,Active,Customer Support Specialist,6,G5,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,81200.0,P11305,Filled,Contractor,On-site,5,1.5
E10381,Taylor Wood,Female,34,2026-01-23,Active,Customer Support Specialist,6,G5,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,84800.0,P11306,Filled,Full-Time,On-site,4,0.7
E14729,Travis Murphy,Male,33,2018-01-24,Active,Customer Support Specialist,6,G6,Customer Operations,Operations,Operations,Cairo,E13729,Nathan Payne,72500.0,P11307,Filled,Full-Time,Hybrid,3,8.7
E14759,Aaron Schroeder,Male,42,2022-02-27,Active,Customer Service Agent,6,G6,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,67100.0,P11308,Filled,Full-Time,Remote,2,4.6
E10336,Morgan Simon,Female,21,2026-08-20,Active,Customer Service Agent,6,G8,Customer Operations,Operations,Operations,Riyadh,E13729,Nathan Payne,83100.0,P11309,Filled,Contractor,Remote,3,0.1
E13150,Jimmy Beck,Male,46,2019-05-30,Active,Customer Operations Manager,4,G13,Customer Operations,Operations,Operations,Riyadh,E14810,Angela Anderson,205400.0,P11310,Filled,Full-Time,On-site,2,7.3
E12748,Heather Brown,Female,31,2018-12-22,Active,Customer Service Supervisor,5,G11,Customer Operations,Operations,Operations,Riyadh,E13150,Jimmy Beck,144100.0,P11311,Filled,Full-Time,Remote,1,7.8
E13904,Joseph Robinson,Male,34,2019-10-27,Active,Senior Customer Service Agent,6,G9,Customer Operations,Operations,Operations,Riyadh,E12748,Heather Brown,113700.0,P11312,Filled,Full-Time,Hybrid,3,6.9
E12308,Jeffrey Lewis,Male,21,2026-08-20,Active,Customer Service Agent,6,G6,Customer Operations,Operations,Operations,Riyadh,E90003,Connie Cunningham,87200.0,P11313,Filled,Full-Time,Hybrid,3,0.1
E12282,Debra Clayton,Female,31,2022-05-12,Active,Customer Support Specialist,6,G5,Customer Operations,Operations,Operations,Cairo,E12748,Heather Brown,76200.0,P11314,Filled,Full-Time,On-site,3,4.4
,,,,,,Customer Support Specialist,6,G7,Customer Operations,Operations,Operations,Riyadh,E12748,Heather Brown,,P11315,Vacant,,,,
E14782,Gail Lane,Female,30,2019-10-14,Active,Customer Service Agent,6,G7,Customer Operations,Operations,Operations,Riyadh,E12748,Heather Brown,80400.0,P11316,Filled,Full-Time,On-site,2,7.0
E13254,Kylie Washington,Female,34,2020-11-30,On Leave,Senior Customer Service Agent,6,G9,Customer Operations,Operations,Operations,Riyadh,E12748,Heather Brown,106400.0,P11317,Filled,Full-Time,On-site,3,5.8
E12463,Gregg Fleming,Male,33,2023-05-21,Active,Customer Service Agent,6,G9,Customer Operations,Operations,Operations,Riyadh,E12748,Heather Brown,82400.0,P11318,Filled,Full-Time,On-site,3,3.4
,,,,,,Customer Service Agent,6,G5,Customer Operations,Operations,Operations,Cairo,E12748,Heather Brown,,P11319,Vacant,,,,
E14120,Anthony Garcia,Male,33,2014-09-25,Active,Customer Support Specialist,6,G8,Customer Operations,Operations,Operations,Cairo,E12748,Heather Brown,109700.0,P11320,Filled,Full-Time,Remote,3,12.0
E12495,Rachel Stevens,Female,30,2024-10-10,Active,Customer Support Specialist,6,G6,Customer Operations,Operations,Operations,Riyadh,E12748,Heather Brown,81200.0,P11321,Filled,Full-Time,Hybrid,4,2.0
E11289,Becky Mathews,Female,32,2021-10-16,Active,Senior Customer Service Agent,6,G7,Customer Operations,Operations,Operations,Riyadh,E12748,Heather Brown,92300.0,P11322,Filled,Full-Time,On-site,3,4.9
E14572,Jeremy Smith,Male,31,2023-03-24,Active,Customer Service Supervisor,5,G11,Customer Operations,Operations,Operations,Riyadh,E13150,Jimmy Beck,112000.0,P11323,Filled,Full-Time,On-site,3,3.5
E14990,Tyler Harris,Male,38,2015-08-10,Active,Call Center Agent,6,G8,Customer Operations,Operations,Operations,Riyadh,E14572,Jeremy Smith,94200.0,P11324,Filled,Full-Time,Remote,3,11.1
E13467,Melissa Anderson,Female,32,2021-07-10,Active,Customer Service Agent,6,G6,Customer Operations,Operations,Operations,Riyadh,E14572,Jeremy Smith,69700.0,P11325,Filled,Contractor,On-site,2,5.2
,,,,,,Customer Support Specialist,6,G7,Customer Operations,Operations,Operations,Riyadh,E14572,Jeremy Smith,,P11326,Vacant,,,,
E12102,Matthew Moore,Male,39,2019-12-12,Active,Call Center Agent,6,G7,Customer Operations,Operations,Operations,Riyadh,E14572,Jeremy Smith,94400.0,P11327,Filled,Full-Time,On-site,4,6.8
E12833,Timothy Hill,Male,39,2025-10-07,Active,Call Center Agent,6,G5,Customer Operations,Operations,Operations,Riyadh,E14572,Jeremy Smith,71000.0,P11328,Filled,Full-Time,On-site,3,1.0
E10562,Matthew Wright,Male,23,2024-09-25,Active,Customer Support Specialist,6,G5,Customer Operations,Operations,Operations,Riyadh,E14572,Jeremy Smith,59600.0,P11329,Filled,Full-Time,On-site,2,2.0
E13594,Jacob Mckee,Male,24,2023-09-26,On Leave,Senior Customer Service Agent,6,G9,Customer Operations,Operations,Operations,Riyadh,E14572,Jeremy Smith,85500.0,P11330,Filled,Full-Time,On-site,2,3.0
E14649,Carol Sanders,Female,37,2022-08-01,Active,Customer Support Specialist,6,G6,Customer Operations,Operations,Operations,Riyadh,E14572,Jeremy Smith,91000.0,P11331,Filled,Contractor,On-site,2,4.2
E10260,Elizabeth Lyons,Female,31,2018-04-01,Active,Customer Service Agent,6,G8,Customer Operations,Operations,Operations,Riyadh,E14572,Jeremy Smith,95600.0,P11332,Filled,Full-Time,Hybrid,4,8.5
E10307,Cynthia Rios,Female,40,2021-11-10,Active,Customer Service Supervisor,5,G11,Customer Operations,Operations,Operations,Riyadh,E13150,Jimmy Beck,131200.0,P11333,Filled,Full-Time,On-site,4,4.9
E10127,Michele Smith,Female,26,2021-09-25,Active,Call Center Agent,6,G8,Customer Operations,Operations,Operations,Riyadh,E10307,Cynthia Rios,82300.0,P11334,Filled,Full-Time,On-site,3,5.0
E12437,Karen Anderson,Female,23,2024-09-25,Active,Senior Customer Service Agent,6,G10,Customer Operations,Operations,Operations,Riyadh,E10307,Cynthia Rios,95000.0,P11335,Filled,Full-Time,On-site,4,2.0
E14765,Courtney Frazier,Female,27,2021-02-28,Active,Customer Service Agent,6,G7,Customer Operations,Operations,Operations,Riyadh,E10307,Cynthia Rios,82700.0,P11336,Filled,Full-Time,On-site,3,5.6
E14712,Adam Dominguez,Male,30,2022-08-03,On Leave,Customer Support Specialist,6,G5,Customer Operations,Operations,Operations,Riyadh,E10307,Cynthia Rios,84300.0,P11337,Filled,Full-Time,On-site,5,4.1
E14271,Robert Mcneil,Male,27,2020-11-06,Active,Customer Support Specialist,6,G6,Customer Operations,Operations,Operations,Riyadh,E10307,Cynthia Rios,71100.0,P11338,Filled,Full-Time,Hybrid,1,5.9
E14881,Jay Anderson,Male,21,2026-08-20,Active,Senior Customer Service Agent,6,G8,Customer Operations,Operations,Operations,Riyadh,E10307,Cynthia Rios,83700.0,P11339,Filled,Full-Time,On-site,4,0.1
E13880,Benjamin Reyes,Male,40,2009-02-20,Active,Customer Support Specialist,6,G7,Customer Operations,Operations,Operations,Riyadh,E10307,Cynthia Rios,104800.0,P11340,Filled,Full-Time,On-site,2,17.6
,,,,,,Customer Service Agent,6,G5,Customer Operations,Operations,Operations,Riyadh,E10307,Cynthia Rios,,P11341,Vacant,,,,
E11018,Nicholas Garcia,Male,31,2023-12-24,Active,Customer Service Agent,6,G8,Customer Operations,Operations,Operations,Riyadh,E10307,Cynthia Rios,78400.0,P11342,Filled,Full-Time,On-site,3,2.8
E10699,Emily Ibarra,Female,35,2023-03-11,Active,Senior Customer Service Agent,6,G8,Customer Operations,Operations,Operations,Riyadh,E10307,Cynthia Rios,118300.0,P11343,Filled,Full-Time,Remote,3,3.5
E12945,Chad Ayala,Male,29,2023-08-24,Active,Call Center Agent,6,G8,Customer Operations,Operations,Operations,Riyadh,E10307,Cynthia Rios,68800.0,P11344,Filled,Full-Time,Remote,4,3.1
E14861,Paul Anderson,Male,43,2026-03-31,Active,Senior Customer Service Agent,6,G7,Customer Operations,Operations,Operations,Riyadh,E10307,Cynthia Rios,94400.0,P11345,Filled,Full-Time,On-site,3,0.5
E11767,Wendy Thomas,Female,41,2015-06-04,Active,Customer Service Agent,6,G7,Customer Operations,Operations,Operations,Cairo,E10307,Cynthia Rios,98000.0,P11346,Filled,Full-Time,Hybrid,2,11.3
E14656,Joseph Smith,Male,43,2018-12-24,Active,Customer Operations Manager,4,G13,Customer Operations,Operations,Operations,Cairo,E14810,Angela Anderson,168500.0,P11347,Filled,Full-Time,On-site,3,7.8
E12541,Marie Alexander,Female,35,2017-07-12,Active,Customer Service Supervisor,5,G10,Customer Operations,Operations,Operations,Cairo,E14656,Joseph Smith,165000.0,P11348,Filled,Full-Time,On-site,4,9.2
E10960,Nathan Fuller,Male,32,2022-12-30,Active,Senior Customer Service Agent,6,G7,Customer Operations,Operations,Operations,Cairo,E12541,Marie Alexander,101000.0,P11349,Filled,Full-Time,On-site,3,3.7
E10746,Christian Jenkins,Male,35,2017-06-16,Active,Call Center Agent,6,G7,Customer Operations,Operations,Operations,Cairo,E12541,Marie Alexander,89900.0,P11350,Filled,Full-Time,On-site,5,9.3
,,,,,,Call Center Agent,6,G8,Customer Operations,Operations,Operations,Cairo,E12541,Marie Alexander,,P11351,Vacant,,,,
E10742,Michael Heath,Male,47,2017-05-04,Active,Call Center Agent,6,G8,Customer Operations,Operations,Operations,Cairo,E12541,Marie Alexander,70600.0,P11352,Filled,Full-Time,On-site,5,9.4
E14221,Brandon Garcia,Male,32,2020-12-19,Active,Customer Service Agent,6,G8,Customer Operations,Operations,Operations,Cairo,E12541,Marie Alexander,86100.0,P11353,Filled,Full-Time,On-site,4,5.8
,,,,,,Senior Customer Service Agent,6,G9,Customer Operations,Operations,Operations,Cairo,E12541,Marie Alexander,,P11354,Vacant,,,,
E14969,Paul Lawrence,Male,33,2024-08-09,Active,Senior Customer Service Agent,6,G8,Customer Operations,Operations,Operations,Cairo,E12541,Marie Alexander,99700.0,P11355,Filled,Full-Time,Remote,3,2.1
E11455,Janet Richmond,Female,22,2025-09-25,Active,Senior Customer Service Agent,6,G6,Customer Operations,Operations,Operations,Cairo,E12541,Marie Alexander,94400.0,P11356,Filled,Full-Time,On-site,3,1.0
E11572,Emily Taylor,Female,22,2025-09-25,Active,Customer Support Specialist,6,G8,Customer Operations,Operations,Operations,Cairo,E12541,Marie Alexander,75500.0,P11357,Filled,Full-Time,On-site,4,1.0
E12878,Destiny Miller,Female,35,2020-08-28,Active,Senior Customer Service Agent,6,G7,Customer Operations,Operations,Operations,Cairo,E12541,Marie Alexander,69300.0,P11358,Filled,Full-Time,Hybrid,3,6.1
E10505,Juan Greene,Male,30,2024-01-03,Active,Senior Customer Service Agent,6,G10,Customer Operations,Operations,Operations,Cairo,E12541,Marie Alexander,83400.0,P11359,Filled,Contractor,On-site,4,2.7
E12553,Lisa Maxwell,Female,30,2022-08-04,Active,Senior Customer Service Agent,6,G9,Customer Operations,Operations,Operations,Cairo,E12541,Marie Alexander,80100.0,P11360,Filled,Full-Time,On-site,3,4.1
E14869,Melissa Abbott,Female,40,2008-10-27,Active,Customer Service Supervisor,5,G11,Customer Operations,Operations,Operations,Cairo,E14656,Joseph Smith,142000.0,P11361,Filled,Full-Time,Remote,4,17.9
E14807,Mary Turner,Female,30,2017-09-25,Active,Senior Customer Service Agent,6,G6,Customer Operations,Operations,Operations,Cairo,E14869,Melissa Abbott,87900.0,P11362,Filled,Full-Time,Hybrid,4,9.0
E13943,Joseph Hicks,Male,29,2018-09-25,Active,Call Center Agent,6,G9,Customer Operations,Operations,Operations,Cairo,E14869,Melissa Abbott,77500.0,P11363,Filled,Full-Time,On-site,3,8.0
E11383,Nicole Phillips,Female,24,2023-09-26,Active,Customer Service Agent,6,G9,Customer Operations,Operations,Operations,Cairo,E14869,Melissa Abbott,73700.0,P11364,Filled,Full-Time,Hybrid,3,3.0
E11371,Anthony Hurst,Male,23,2025-03-29,On Leave,Call Center Agent,6,G8,Customer Operations,Operations,Operations,Cairo,E14869,Melissa Abbott,75000.0,P11365,Filled,Full-Time,On-site,3,1.5
E11531,Tina Simpson,Female,28,2023-11-15,Active,Customer Support Specialist,6,G9,Customer Operations,Operations,Operations,Cairo,E14869,Melissa Abbott,78800.0,P11366,Filled,Full-Time,On-site,4,2.9
E13183,Brian Porter,Male,27,2024-03-23,Active,Customer Service Agent,6,G8,Customer Operations,Operations,Operations,Cairo,E14869,Melissa Abbott,73700.0,P11367,Filled,Full-Time,Hybrid,2,2.5
E11755,Kirk Rice,Male,39,2023-03-14,Active,Senior Customer Service Agent,6,G8,Customer Operations,Operations,Operations,Cairo,E14869,Melissa Abbott,86100.0,P11368,Filled,Full-Time,On-site,1,3.5
E10293,Vanessa Hatfield,Female,30,2025-06-25,Active,Senior Customer Service Agent,6,G10,Customer Operations,Operations,Operations,Cairo,E14869,Melissa Abbott,96700.0,P11369,Filled,Part-Time,Remote,5,1.3
E10548,Timothy Anderson,Male,27,2021-10-08,Active,Call Center Agent,6,G9,Customer Operations,Operations,Operations,Cairo,E14869,Melissa Abbott,78200.0,P11370,Filled,Full-Time,Hybrid,3,5.0
E12253,Scott Carroll,Male,36,2024-01-19,Active,Senior Customer Service Agent,6,G7,Customer Operations,Operations,Operations,Cairo,E14869,Melissa Abbott,91300.0,P11371,Filled,Full-Time,Remote,3,2.7
E11092,Jacob Vega,Male,29,2018-09-25,Active,Senior Customer Service Agent,6,G8,Customer Operations,Operations,Operations,Cairo,E14869,Melissa Abbott,98600.0,P11372,Filled,Contractor,On-site,3,8.0
E13603,Phillip Best,Male,39,2010-08-03,Active,Customer Service Supervisor,5,G10,Customer Operations,Operations,Operations,Cairo,E14656,Joseph Smith,150700.0,P11373,Filled,Full-Time,On-site,3,16.1
E14257,Randy Smith,Male,31,2022-04-13,Active,Call Center Agent,6,G8,Customer Operations,Operations,Operations,Cairo,E13603,Phillip Best,78700.0,P11374,Filled,Full-Time,On-site,4,4.5
E10682,Andrea Baker,Female,38,2016-03-01,Active,Call Center Agent,6,G6,Customer Operations,Operations,Operations,Cairo,E13603,Phillip Best,78400.0,P11375,Filled,Full-Time,On-site,3,10.6
E14438,Andrew Brown,Male,25,2022-09-25,Active,Call Center Agent,6,G6,Customer Operations,Operations,Operations,Cairo,E13603,Phillip Best,81200.0,P11376,Filled,Full-Time,On-site,3,4.0
E13583,Richard Hunter,Male,31,2016-09-25,Active,Call Center Agent,6,G6,Customer Operations,Operations,Operations,Cairo,E13603,Phillip Best,93100.0,P11377,Filled,Full-Time,On-site,3,10.0
E13586,Lori Mason,Female,27,2025-07-09,Active,Customer Service Agent,6,G9,Customer Operations,Operations,Operations,Cairo,E13603,Phillip Best,85900.0,P11378,Filled,Full-Time,Remote,3,1.2
E10270,Jason Miles,Male,36,2024-10-17,Active,Senior Customer Service Agent,6,G10,Customer Operations,Operations,Operations,Cairo,E13603,Phillip Best,89600.0,P11379,Filled,Full-Time,On-site,4,1.9
E12582,Bradley Herrera,Male,36,2014-07-18,Active,Senior Customer Service Agent,6,G8,Customer Operations,Operations,Operations,Cairo,E13603,Phillip Best,118400.0,P11380,Filled,Full-Time,On-site,3,12.2
E10998,Lisa Ramirez,Female,21,2026-08-20,Active,Customer Support Specialist,6,G9,Customer Operations,Operations,Operations,Cairo,E13603,Phillip Best,78200.0,P11381,Filled,Full-Time,Hybrid,4,0.1
E13199,Eric Dixon,Male,30,2026-01-05,Active,Senior Customer Service Agent,6,G9,Customer Operations,Operations,Operations,Riyadh,E13603,Phillip Best,89000.0,P11382,Filled,Full-Time,On-site,4,0.7
E12599,Dalton Morton,Male,26,2022-05-24,Active,Call Center Agent,6,G7,Customer Operations,Operations,Operations,Cairo,E13603,Phillip Best,80800.0,P11383,Filled,Full-Time,On-site,4,4.3
E10022,Joshua Myers,Male,43,2023-07-12,Active,Chief Commercial Officer,1,G19,Executive Office,Executive Office,Corporate Services,Riyadh,E11673,Mark Johnson,1100900.0,P11384,Filled,Full-Time,On-site,3,3.2
E11361,Mark Davenport,Male,33,2014-09-25,Active,Executive Assistant,6,G9,Executive Office,Executive Office,Corporate Services,Riyadh,E10022,Joshua Myers,128400.0,P11385,Filled,Full-Time,On-site,2,12.0
E11573,Michael Jones,Male,47,2008-09-29,Active,"Director, Sales",2,G17,Sales,Commercial,Commercial,Riyadh,E10022,Joshua Myers,610400.0,P11386,Filled,Full-Time,Hybrid,4,18.0
E11709,Michael Blair,Male,38,2009-09-25,Active,Regional Sales Director,3,G14,Sales,Commercial,Commercial,Riyadh,E11573,Michael Jones,395100.0,P11387,Filled,Full-Time,On-site,2,17.0
E14777,Ryan Brown,Male,35,2012-09-25,Active,Sales Manager,4,G13,Sales,Commercial,Commercial,Riyadh,E11709,Michael Blair,289100.0,P11388,Filled,Full-Time,On-site,2,14.0
E10631,Angelica Hamilton,Female,33,2023-01-01,Active,Senior Sales Representative,6,G6,Sales,Commercial,Commercial,Jeddah,E14777,Ryan Brown,146100.0,P11389,Filled,Full-Time,On-site,3,3.7
E13291,Jody Lynch,Female,40,2016-07-22,Active,Sales Representative,6,G6,Sales,Commercial,Commercial,Riyadh,E14777,Ryan Brown,136400.0,P11390,Filled,Full-Time,Hybrid,3,10.2
E14267,Eric Harmon,Male,29,2021-09-29,Active,Key Account Manager,6,G5,Sales,Commercial,Commercial,Riyadh,E14777,Ryan Brown,107300.0,P11391,Filled,Contractor,On-site,2,5.0
E14287,Patrick Wilson,Male,31,2016-09-25,Active,Key Account Manager,6,G5,Sales,Commercial,Commercial,Riyadh,E14777,Ryan Brown,121900.0,P11392,Filled,Full-Time,Hybrid,5,10.0
E14669,Michelle Miles,Female,23,2024-09-25,Active,Sales Executive,6,G6,Sales,Commercial,Commercial,Riyadh,E14777,Ryan Brown,111600.0,P11393,Filled,Full-Time,On-site,4,2.0
E10237,Carla Benton,Female,35,2015-08-10,Active,Senior Sales Representative,6,G6,Sales,Commercial,Commercial,Riyadh,E14777,Ryan Brown,147900.0,P11394,Filled,Contractor,Hybrid,2,11.1
E11773,Kelly Logan,Female,24,2023-09-26,Active,Senior Sales Representative,6,G10,Sales,Commercial,Commercial,Dubai,E14777,Ryan Brown,133400.0,P11395,Filled,Full-Time,Hybrid,3,3.0
E13627,Nathan Jackson,Male,29,2024-04-18,On Leave,Account Executive,6,G6,Sales,Commercial,Commercial,Riyadh,E14777,Ryan Brown,124400.0,P11396,Filled,Full-Time,Hybrid,2,2.4
E10494,Cameron Norman,Male,31,2019-12-20,Active,Key Account Manager,6,G5,Sales,Commercial,Commercial,Riyadh,E14777,Ryan Brown,126100.0,P11397,Filled,Full-Time,On-site,3,6.8
E14199,Debra Tanner,Female,24,2023-09-26,Active,Sales Representative,6,G6,Sales,Commercial,Commercial,Riyadh,E14777,Ryan Brown,136800.0,P11398,Filled,Full-Time,On-site,3,3.0
E13469,Raymond Johnson,Male,36,2011-09-26,Active,Sales Manager,4,G12,Sales,Commercial,Commercial,Riyadh,E11709,Michael Blair,273500.0,P11399,Filled,Full-Time,On-site,2,15.0
E13444,Robert Nelson,Male,23,2024-09-25,Active,Sales Executive,6,G5,Sales,Commercial,Commercial,Dubai,E13469,Raymond Johnson,109700.0,P11400,Filled,Part-Time,Hybrid,2,2.0
E11604,Austin Joseph,Male,25,2022-09-25,Active,Sales Representative,6,G5,Sales,Commercial,Commercial,Riyadh,E13469,Raymond Johnson,109600.0,P11401,Filled,Full-Time,Hybrid,2,4.0
E13493,Laura Jones,Female,23,2024-09-25,Active,Account Executive,6,G5,Sales,Commercial,Commercial,Riyadh,E13469,Raymond Johnson,123300.0,P11402,Filled,Full-Time,On-site,2,2.0
E14285,Jesse Ward,Male,42,2015-05-10,Active,Senior Sales Representative,6,G9,Sales,Commercial,Commercial,Riyadh,E13469,Raymond Johnson,149200.0,P11403,Filled,Full-Time,Hybrid,4,11.4
E11682,Jonathan Bradley,Male,35,2024-09-22,Active,Key Account Manager,6,G6,Sales,Commercial,Commercial,Dubai,E13469,Raymond Johnson,104000.0,P11404,Filled,Full-Time,Hybrid,3,2.0
E13859,Holly Scott,Female,32,2024-10-16,Active,Key Account Manager,6,G8,Sales,Commercial,Commercial,Riyadh,E13469,Raymond Johnson,104700.0,P11405,Filled,Full-Time,Hybrid,3,1.9
E12592,Brian Berry,Male,21,2026-08-20,Active,Account Executive,6,G6,Sales,Commercial,Commercial,Jeddah,E13469,Raymond Johnson,111500.0,P11406,Filled,Full-Time,Hybrid,3,0.1
E12135,Nathan Perez,Male,30,2022-04-16,Active,Key Account Manager,6,G7,Sales,Commercial,Commercial,Riyadh,E13469,Raymond Johnson,130600.0,P11407,Filled,Full-Time,On-site,3,4.4
E11426,Jordan Williams,Male,22,2025-09-25,Active,Sales Executive,6,G6,Sales,Commercial,Commercial,Riyadh,E13469,Raymond Johnson,110900.0,P11408,Filled,Full-Time,Remote,4,1.0
E14693,Scott Sanchez,Male,29,2018-09-25,Active,Sales Executive,6,G6,Sales,Commercial,Commercial,Riyadh,E13469,Raymond Johnson,143100.0,P11409,Filled,Contractor,On-site,3,8.0
E10754,John Reyes,Male,29,2023-10-26,Active,Account Executive,6,G9,Sales,Commercial,Commercial,Riyadh,E13469,Raymond Johnson,110600.0,P11410,Filled,Full-Time,On-site,5,2.9
E11578,Brittany Velazquez,Female,43,2018-04-16,Active,Sales Manager,4,G13,Sales,Commercial,Commercial,Riyadh,E11709,Michael Blair,287900.0,P11411,Filled,Full-Time,Hybrid,3,8.4
,,,,,,Account Executive,6,G8,Sales,Commercial,Commercial,Riyadh,E11578,Brittany Velazquez,,P11412,Vacant,,,,
E12075,Shannon Tran,Female,33,2019-09-17,Active,Senior Sales Representative,6,G7,Sales,Commercial,Commercial,Riyadh,E11578,Brittany Velazquez,125600.0,P11413,Filled,Full-Time,Hybrid,5,7.0
E10674,Suzanne Yang,Female,38,2024-01-12,Active,Senior Sales Representative,6,G9,Sales,Commercial,Commercial,Riyadh,E11578,Brittany Velazquez,123100.0,P11414,Filled,Full-Time,On-site,3,2.7
E11511,Jason Morris,Male,35,2018-12-12,Active,Senior Sales Representative,6,G10,Sales,Commercial,Commercial,Riyadh,E11578,Brittany Velazquez,141500.0,P11415,Filled,Full-Time,On-site,1,7.8
E14663,Jennifer Cortez,Female,31,2016-09-25,Active,Sales Executive,6,G9,Sales,Commercial,Commercial,Riyadh,E11578,Brittany Velazquez,137100.0,P11416,Filled,Full-Time,On-site,5,10.0
E10229,Devon Miller,Male,32,2025-07-25,Active,Account Executive,6,G5,Sales,Commercial,Commercial,Riyadh,E11578,Brittany Velazquez,110400.0,P11417,Filled,Full-Time,Hybrid,4,1.2
E14129,Jake Shaw,Male,29,2022-03-23,Active,Senior Sales Representative,6,G10,Sales,Commercial,Commercial,Riyadh,E11578,Brittany Velazquez,,P11418,Filled,Full-Time,On-site,3,4.5
E12060,Steven White,Male,44,2010-07-02,Active,Account Executive,6,G6,Sales,Commercial,Commercial,Riyadh,E11578,Brittany Velazquez,129700.0,P11419,Filled,Full-Time,Hybrid,3,16.2
E11444,Regina Jarvis,Female,31,2021-01-04,Active,Account Executive,6,G5,Sales,Commercial,Commercial,Riyadh,E11578,Brittany Velazquez,115500.0,P11420,Filled,Full-Time,On-site,4,5.7
E13205,Tiffany Jones,Female,37,2023-10-25,Active,Account Executive,6,G8,Sales,Commercial,Commercial,Riyadh,E11578,Brittany Velazquez,111500.0,P11421,Filled,Full-Time,On-site,2,2.9
